text,label
"Should the guy who sang cop killer also have a trial , because he tragted a minority , cops .",0.0
One the Chinese get there teeth into a country that s it they take over .,1.0
No .,0.0
"Some of the things I noticed were shop tailors dummies that were black , a couple of mud restaurants , and the germ of blacks being `` fashionable '' taking root .",1.0
In the Great War white men fought with heavy weapons .,0.0
I 'm hoping to go to a university next year sponsored by the military where I 'm hoping to get a Bachelor of Arts majoring in Geography or History with minors in politics and managment .,0.0
The ugly black will always be .... black !,1.0
"As I said when the races are mixed its more difficult but they can between a white , black or Asian and that proves that races exist .",0.0
Iron sights .,0.0
This land was founded by whites for whites and I prefer to punish the symptom of urban decay rather than just its zowg figurehead .,1.0
Hey do you have a permit for your eyes .. coz eyes like that are lethal a man can drown in' em,0.0
WE CRIPPIN NIGGA .,1.0
It's weird most Indians dot and to an extent feather that I deal with hate blacks more than they do whites and find blacks to be lazy and worthless .,1.0
I ca n't wait till the news starts promoting racial integration with the negro Too unsuspecting whites who do n't know she is not a white,0.0
"Watch the video , its only 10 minutes , you will see that eventually the bi-racial minority is butchered .",1.0
"As of 2009 11,943 people 92.9 % White 4.7 % Hispanic .9 % Mixed .7 % Asian .4 % Black .3 % American Indian .04 % Other race alone Median income is $ 66,115 .",0.0
"Next time you see someone with their pants falling down , just help them !",0.0
Their gods often had pale skin and blue eyes but I suppose literacy is n't valued highly by their cultural intelligencia .,1.0
KKK - ku klux klan 33/6 - Thirty-three is 3 times 11 .,0.0
"JAPs are a total hoot , each the center of the universe , loud , brash , vain , arrogant . . .",1.0
We have such a huge Asian problem .,1.0
Let alone 6 of them .,0.0
That's a crock of crap !,0.0
May the wigger sister and parents be haunted by her death for the rest of their lives as it is in effect by their hands and actions that their sister and daughter was murdered by this beast .,1.0
I have : 1 Sister with Grey Eyes 1 Sister with Blue Eyes 1 Sister with Green Eyes me and my Brother have Blue Eyes !,0.0
"Oh, yes they will skin us alive if given the chance .",1.0
It goes on in all of the White Western World .,0.0
"There is nothing I would love to see more than the arrest , trial and execution of these murderous and genocidal Zionists !",1.0
They only know how to destory our civilization .,1.0
Their nonwhite societies are failing in every area and yet they are trying to force White civilization to accept their backward nonwhite culture .,1.0
"Until then , I believe I 'll taunt those in school already : goof",0.0
"Muds do n't respect anything , including themselves ( what 's to respect ) and therefore anyone else .",1.0
"She may or may not be a Jew but she 's certainly stupid , she seems to think the Blacks wo n't kill her alongside every other White they can get their dirty hands on , what a muppet !",1.0
"It 's another way to destroy Hungarians on top of promoting * * * * * * music , race mixing and pornography .",1.0
Beuthen - Großstadt im oberschlesischen Kohlenrevier - YouTube,0.0
The only thing Negroes have is wishful want .,1.0
And yet they attacked the SDL for attempting to publicly mourn the violent death of a white man racially murdered by two paki men !,0.0
"There's no way to stop them from coming to Canada all that is needed is proof of ownership of a house in India , africa etc and they can enter in on a tourist visa .",1.0
i live near albany but i could hang out with u if u want we could beat upsome unpure infidels if you would like,1.0
:stupid The liberals and communists of all shades can relax and take it easy .,0.0
Will you please go to this link and sign the petition in support of the right of Russian Nationalist to march .,0.0
That is persecution .,0.0
I think they are just desperately trying to be more popish than the Pope himself and avoid accusations of racism before they are even expressed by demanding increased immigration .,0.0
"No, it 's not possible .",0.0
You AREN' T White :,1.0
"There is no different versions of bad when it comes to race traitors , if you date a non white it is bad , no matter if the non-white is asian , black or arab.",1.0
I think you should take advantage of the fact you 're in highschool and it 's not really an important place in the long run .,0.0
"They sound so naive , when will they learn that these people do not want to intergrate just accumulate .",1.0
I ca n't fathom seeing all those brainless whites along with their negro counterparts worshipping Obama .,1.0
Thank Odin they do n't try to come in the modern day .,1.0
"the kind of perversion that leads to homosexuality also leads to pedophilia. why take the risk , and even if the homosexuals turned out not to be pedophiles why would anyone want a child to live with two perverts .",1.0
"Anyone who want to listen to the broadcast can do so here > > > http://www.drmireland.com/audio.php There 's another broadcast on the 24th , see this message from Michael Quinn : ------------------------------------------ `` Freedom Of ﻿ Speech '' Has PREVAILED !",0.0
"That negro 's place is in Africa , and the teacher did n't send him there .",1.0
Separation is the only answer !,1.0
I will pass out cheap sugar based candy .,0.0
"WE GOT MONEY AROUND HERE TOO Compton Crips Pt.1 - YouTube These negroes are in the middle of the street , seems like something of a zoo , playing with their cheap lowriders .",1.0
"And if we had just a few hundred more people on this data base thread , we would have those open PLEs by now .",0.0
The Jew represents the snake .,1.0
If White celebrities had lots of children that 'd set the dangerous example that Whites should n't stop at 1 - 2 .,0.0
I say let him in and let him rant his mouth with all the Mudslums !,1.0
I was sort of hoping that they will bring back Ebola and spread it around to their own kind and the rest of the undesirables who are not wanted here .,1.0
You are white and you are better then them and the next time they harass you and someone else form a group of buddies and go up to the proncipal office .,1.0
I'm sure the Jews in Scandinavia dumb down the education systems there too .,1.0
